ID	Ion_mode	Q1	Q3	RT	Compound_name	Class_I	Class_II	Disease1	Disease2	Disease3	Disease4	Disease5	Disease6	Disease7	Disease8	Disease9	Disease10	Disease11	Disease12	Disease13	Disease14	Disease15	Disease16	Disease17	Disease18	Disease19	Disease20	Disease21	Disease22	Disease23	Disease24	Disease25	Disease26	Disease27	Disease28	Disease29	Disease30	Disease31	Disease32	Disease33	Disease34	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control14	Control15	Control16	Control17	Control18	Control19	Control20	Control21	Control22	Control23	Control24	Control25	Control26	Control27	Control28	Control29	Control30	Control31	Control32	Control33	Control34
EPT2897	Positive	366.3	-	-	unknown	unknown	unknown	304728.002	165789.821	507159.296	362794.458	410735.543	300253.113	857873.606	168905.716	90942.324	138595.721	136623.958	160084.07	235728.781	216820.148	521519.59	357554.528	395804.187	416404.503	281875.436	309747.567	259306.163	363428.09	123802.344	369525.401	262212.801	441510.441	71407.116	303474.739	258714.373	196343.02	212602.534	137047.299	187459.411	208115.366	306261.985	172507.671	278790.108	387998.66	257511.315	286071.073	357614.19	314030.404	307358.213	181205.739	755060.641	327289.798	224489.552	147558.679	461283.093	652750.022	304451.677	294602.967	396049.986	524940.393	83569.142	812043.934	312664.26	293521.544	246623.378	249013.673	127260.105	224759.066	249134.834	312392.253	158925.202	218897.936	271460.886	416951.936
EPT2898	Positive	367.1	-	-	unknown	unknown	unknown	76557256.16	18627153.05	20459411.46	1215249.659	38920328.13	16851846.53	82338.19	15638266.25	220385.198	19316817.68	1047475.92	49955207.7	9705935.555	7485048.441	6583324.866	2388858.373	15230735.57	6463527.097	1307513.155	20523873.53	4452118.55	8279822.616	92772.522	3614508.444	200324.411	7953118.378	22553254.05	35846424.81	12777220.72	24860846.51	48413047.35	3361833.75	23585653.22	4193622.472	95814.949	4751542.765	5349331.292	46436152.88	140414.14	1417049.308	9949620.727	8207570.787	29345802.35	1785793.173	10076655.52	7316910.946	28537778.71	13252215.69	4428003.239	14741.474	18316252.9	10388402.09	58240296.34	90734094.59	3881775.25	10536251.13	6549656.279	18276668.32	7146151.848	12867147.5	10287917.21	10914768.81	10503113.62	18692503.14	10050711.4	9178690.948	1473809.63	33869952.5
EPT2899	Positive	368.1139	-	-	unknown	unknown	unknown	26990.04	66860.808	73326.805	71503.263	120608.907	85003.831	10344.077	79652.727	58987.659	94531.635	72757.435	69452.387	30249.101	114958.244	56414.962	87882.159	59952.888	43268.537	103502.987	142290.635	159631.035	67669.389	114900.693	149661.343	31520.589	88468.562	154064.932	90497.874	170492.851	85578.237	65239.394	130154.782	59875.579	49165.082	49284.611	109245.973	129953.297	93681.09	79500.67	68259.503	117618.377	103030.9	80748.724	139577.247	35545.181	58632.034	43274.609	128652.584	73225.223	47533.508	94471.218	61767.802	64786.132	81423.992	120106.038	192017.835	149345.111	106605.711	113616.887	71210.671	42509.717	40274.152	147253.027	67143.343	62713.028	55034.261	107208.721	34402.194
EPT2900	Positive	369.1	-	-	unknown	unknown	unknown	356295.104	1423580.948	606148.585	716707.816	403076.967	369159.068	239389.335	472719.308	707291.183	1340860.426	1254903.876	858435.315	643258.251	1009624.866	834065.303	936110.664	465758.993	666984.04	1458651.855	848581.177	1057120.109	595237.801	2929385.902	1106171.698	478048.933	1337242.211	1681471.755	1707765.697	1336356.031	756418.341	804689.022	3033678.207	277257.065	747484.547	1062421.525	333402.905	560806.156	856071.565	1208980.668	1342491.361	3160772.547	1005401.694	760535.873	3041775.046	577551.026	989854.828	1318768.149	1907494.724	1368361.783	1094182.509	991476.217	1148269.606	1575181.266	888098.719	989438.318	2564769.884	550447.62	513133.011	2123555.047	1115775.997	1464610.213	1036917.969	1709179.318	2228022.61	455940.365	942233.818	2436749.193	905037.325
EPT2902	Positive	369.13325	-	-	unknown	unknown	unknown	49492.296	48229.671	71679.862	89731.113	22406.275	70225.632	136573.437	54332.064	92342.732	178601.887	66047.244	146800.757	63179.193	86974.336	132823.004	30997.169	84109.473	115848.546	93483.048	109905.708	58847.756	87288.512	43879.116	47318.503	91788.085	123871.464	34233.281	165477.565	38754.634	57970.409	164561.213	36680.616	46534.385	117519.254	77846.776	117937.853	146628.124	69255.451	77884.6	95675.311	140315.737	60385.051	59964.616	101070.946	49597.17	119498.246	74746.478	124523.401	156605.863	65243.44	69665.974	80404.731	97701.654	36732.783	68988.344	116678.338	59184.077	107688.037	76902.491	48489.611	38183.199	51183.828	55525.982	62967.822	13737.132	59091.414	94061.015	121061.681
EPT2903	Positive	369.1817	-	-	unknown	unknown	unknown	18514.857	36230.915	22597.129	12543.555	26288.47	41817.466	18107.067	33562.753	21210.535	37820.46	44017.286	23877.498	15652.689	55297.881	19077.05	25968.812	12990.487	23581.821	42759.594	35634.388	55929.825	13551.764	33703.214	63710.574	13005.591	37915.534	47752.069	41306.05	38849.742	15448.371	25748.49	44688.336	36294.863	17651.529	24592.972	30587.767	53110.792	28846.353	27441.223	25366.609	34443.926	34669.994	16422.42	30592.28	13511.402	11141.54	11837.322	44712.885	27980.225	13901.87	25595.613	25546.686	35586.415	46083.327	39922.775	72365.688	53990.507	39171.06	24908.174	36681.496	13491.796	17988.574	46113.71	20721.929	38439.711	15620.377	61481.248	10329.333
EPT2904	Positive	370	-	-	unknown	unknown	unknown	12387.003	195590.13	83817.87	195539.817	256546.655	53862.463	80046.189	61183.527	137940.666	197530.286	151373.446	116805.372	82836.427	310118.768	157831.376	127414.119	56538.626	168016.821	154808.923	174731.153	127107.121	107514.998	98775.155	334320.978	121730.713	129393.591	152562.547	119244.729	94338.309	88265.952	109073.375	218002.083	137178.79	177196.75	89445.318	407081.157	260730.026	193143.611	195335.887	127076.241	197145.62	195326.284	81507.282	115360.179	46738.103	61366.042	59022.575	134704.529	73811.313	123867.348	78972.638	197038.897	90425.809	109520.693	101391.118	39585.369	187156.21	146416.189	156001.454	116653.071	69444.671	165031.465	152845.205	167927.304	186276.127	189422.544	147674.315	163925.201
EPT2905	Positive	370.1298	-	-	unknown	unknown	unknown	62302.942	108473.107	92891.393	59230.438	111190.253	73244.823	17463.666	69090.88	100747.768	152415.986	86824.035	84293.13	142698.056	45452.26	33531.027	32380.328	39421.944	35357.703	21395.368	53509.624	49394.835	27746.525	35160.188	18815.935	34141.593	23262.062	25453.831	41740.949	12145.747	169240.5	62589.88	64917.701	18670.652	39157.926	78165.32	13324.757	49880.876	43099.548	107046.322	96162.298	28169.382	34942.754	25428.488	35625.29	30276.808	26312.515	5115.081	36803.831	63526.824	17441.969	32793.868	33455.432	38990.647	42179.514	12413.906	45814.145	31890.997	35501.567	22985.186	32590.844	35735.208	32283.01	35898.819	53009.716	26885.128	34425.663	30544.703	55466.523
EPT2908	Positive	371.2	-	-	unknown	unknown	unknown	718942.47	405808.795	439649.622	816931.047	751919.179	364857.854	2143.43	603840.856	348263.243	689572.952	508797.588	954671.575	469531.066	572031.65	643430.043	560428.32	545462.772	299364.496	696902.14	540394.21	320863.765	297170.541	175735.813	137644.276	321993.129	328567.12	415415.469	481396.65	519524.876	420970.681	622966.8	307368.1	321360.385	526738.571	335958.81	284867.958	473443.006	711679.973	193284.29	661518.652	441318.816	193692.135	346827.079	448268.501	388420.803	418624.955	250594.904	250812.326	441614.442	292258.263	593047.518	475304.766	527062.772	558407.444	259293.732	386894.66	260287.765	583515.136	347662.349	568629.255	910947.505	388033.176	235003.394	685127.157	184272.806	201208.443	586064.572	464991.606
EPT2909	Positive	372.2166	-	-	unknown	unknown	unknown	2573834.783	1997199.873	2512498.049	2681643.111	4253282.283	5349618.021	6168914.161	3281105.328	2195891.935	1789615.817	1735915.643	1916679.972	2396172.714	1926519.433	5507272.558	2473218.238	3173693.369	3669559.685	6322387.125	1396844.985	3491567.938	2750491.046	1679589.887	873295.651	1290223.26	2686300.878	1226522.724	2714638.659	2130383.301	819971.51	466358.84	3196924.289	3173111.625	901764.499	2947986.223	3531872.322	2474602.3	482034.992	1648637.585	3497751.058	6049429.911	4180053.76	2053822.467	2376214.069	4211162.307	1146769.053	1918181.222	1690719.89	3086383.464	840806.834	1721381.87	1695498.466	1327870.627	1761913.773	600497.545	971011.298	3505038.212	1905122.281	2365422.758	1220811.536	3517567.467	1767723.001	3331510.465	1645997.027	1232852.014	1204554.433	4809246.583	3404296.682
EPT2910	Positive	372.253	-	-	unknown	unknown	unknown	477080.448	389633.731	668499.615	754535.082	730510.332	1445689.892	1898789.718	781864.231	324477.176	358486.145	457933.964	668771.644	611821.642	381652.821	1526336.55	530580.447	1157955.134	1780510.1	1424098.827	289969.994	739243.895	725703.664	627692.617	261095.719	363401.271	817501.514	357691.609	434949.685	438304.433	233590.905	132918.149	793691.963	668883.287	188744.58	1029110.901	469954.037	516684.718	16501.137	596133.317	981012.436	1248765.842	636580.091	392829.174	337225.464	1469869.152	470863.613	489882.161	456513.573	945900.57	288728.565	241237.492	467195.214	257710.376	314635.752	53976.235	406744.681	1148075.171	438491.144	555846.095	422975.141	716134.241	467328.386	1318766.807	414255.098	432888.596	325722.432	1422975.871	903105.545
EPT2912	Positive	372.3	-	-	unknown	unknown	unknown	473593.209	309145.308	698684.958	767112.114	723301.306	1902891.514	1709709.871	446485.777	382628.966	185916.332	504678.953	643767.441	539787.385	294208.103	1495083.272	333342.988	1066380.996	1625681.015	1506617.825	357275.476	810304.935	632300.408	670782.448	196193.707	378785.966	738310.81	338677.006	316826.457	286774.411	226511.849	171398.6	689572.485	710252.408	187627.652	1174461.063	421137.283	427849.875	35650.943	549727.944	905973.658	951495.742	517940.822	373726.095	355584.135	1551877.483	424687.318	310788.851	391029.712	877494.909	324029.359	254602.372	461775.304	223416.964	303708.341	50569.207	351904.069	1173975.429	364283.715	530999.153	368829.882	717617.184	469288.576	1102363.382	545795.902	468192.309	249462.361	1405917.671	840619.306
EPT2913	Positive	373.1	-	-	unknown	unknown	unknown	438225.474	434744.944	278868.017	305524.167	815928.456	254259.183	125467.647	211140.618	122937.623	477437.681	205251.274	172332.6	176394.551	364165.818	206398.399	719420.858	261487.936	215424.124	229959.096	176691.169	304442.208	255925.724	544007.781	366050.765	247732.519	426959.737	264089.059	354384.919	267189.715	400551.239	134413.574	402663.292	487580.642	260085.171	150014.424	276072.812	550514.945	326382.522	245736.247	222320.849	426323.346	336959.419	249457.786	146644.892	242699.249	457602.723	274419.164	245718.212	262170.917	240555.272	371342.436	235595.324	370600.434	748499.693	456060.134	206975.405	209372.843	634470.317	210262.038	180965.483	26464.078	259586.099	567628.961	671379.854	472079.127	248344.016	252523.748	269972.559
EPT2914	Positive	373.12819	-	-	unknown	unknown	unknown	16380.542	27430.891	9190.167	22678.834	9649.943	42794.693	44112.446	23196.385	317.836	5569.472	4205.428	5056.989	15216.005	13661.918	20037.045	16196.865	7805.66	36978.487	28834.873	12037.706	13368.807	18840.749	25859.149	6485.703	8532.066	5002.859	25085.46	11946.421	14221.179	8605.249	9423.372	17986.156	26043.261	12613.248	25512.315	24377.903	22519.01	291084.238	25830.898	9284.352	8867.748	11793.178	13942.559	1336834.574	1080.995	11974.503	1431.348	14071.071	20321.052	20345.401	3216.406	15400.198	13784.964	4465.346	11776.064	2311.155	15894.661	34051.557	9162.227	10894.868	82883.625	8720.087	34378.21	5727.873	25455.845	38831.862	17856.879	37525.435
EPT2915	Positive	373.1282	-	-	unknown	unknown	unknown	196128.811	48979.989	26296.425	231930.483	59739.513	178381.455	141971.221	152911.648	71976.212	51364.819	37257.464	44174.505	35793.831	33149.061	49434.715	50022.816	45078.483	54369.946	71894.625	80989.373	38701.473	57701.96	147461.384	28865.858	31911.957	23671.901	112754.228	33321.816	48878.296	105078.842	49615.967	252403.945	156331.349	99060.232	51984.968	89576.885	47016.453	10303527.69	32356.613	39630.613	139440.431	36446.91	82570.622	5682221.446	72545.971	74250.705	55059.829	72435.748	150322.606	292410.746	36757.668	62989.969	68294.333	60348.647	25858.355	59318.735	72271.874	163843.668	74871.468	64237.578	2413574.717	55733.33	81507.072	52578.368	121172.918	150233.89	76677.071	67545.41
EPT2916	Positive	374.10817	-	-	unknown	unknown	unknown	3633613.854	12769008.51	13104556.62	9781105.16	8800399.481	8064030.89	6638988.456	10948304.33	6163029.649	8468782.38	12565084.27	8034109.381	5279769.054	9006196.235	7391937.73	11222343.17	5111204.198	8865148.833	12070014.88	8882084.655	11471886.25	14241351.78	15118103.78	12489709.43	5832617.218	6587762.534	9896028.105	9326619.122	8684494.133	9088268.494	6775320.486	10026212.84	7977186.994	16653070.66	12837878.78	34712881.64	18785974.18	15613172.88	11402386.32	13675920.26	9039373.117	15642079.72	6419222.229	7044140.197	7768888.955	6155971.071	9425404.282	20091825.74	8791691.846	6817452.652	7924438.164	9888165.63	12105793.9	9745219.5	14859520.56	9791640.43	12230364.36	8866799.44	17350319.01	12234782.73	17341332.79	14073523.16	8767415.982	8767043.64	25317773.77	8208206.29	22188183.98	9348631.227
EPT2917	Positive	375.1	-	-	unknown	unknown	unknown	627667.027	117827.234	521420.902	312342.184	307528.439	254984.525	278072.051	943361.909	1357406.219	1118236.878	466224.542	1055500.856	874881.527	548005.077	931903.117	311832.675	532275.612	529176.251	526818.195	354382.918	212733.952	570276.622	180260.521	239504.218	254126.297	522405.806	295853.989	487068.253	435183.124	801879.65	528079.853	209338.622	360646.307	1880095.969	1560723.882	443636.302	537422.685	366648.153	551483.315	380593.832	537583.864	182560.207	502808.208	273833.896	375985.115	443187.942	238434.553	130456.751	1582908.79	905204.544	543505.174	402772.757	617641.165	802450.114	228264.89	434631.032	182901.944	499490.303	110005.509	269358.026	518168.273	205788.354	304911.949	1106737.605	248059.257	465099.379	419950.579	685063.367
EPT2918	Positive	375.2	-	-	unknown	unknown	unknown	144187.28	78270.848	298149.052	101052.745	17761.716	30505.309	117088.619	52139.542	174094.53	91525.266	112181.278	222103.762	104932.49	117651.452	245001.582	117908.36	47296.539	151921.209	81001.956	175989.406	155899.732	120231.348	169196.123	114060.956	185591.704	146266.258	186242.225	175882.776	124029.678	84093.215	199364.738	179762.983	64254.719	46078.957	102648.212	61912.11	56951.96	129711.355	61993.555	28946.673	117505.872	200259.894	95314.048	197343.016	121547.123	129845.97	34938.971	50910.391	205949.318	197759.572	97706.172	61812.282	88054.871	177380.778	12717.504	194443.791	104276.568	70093.179	182667.588	124224.547	224542.891	65472.56	70908.107	116723.286	50470.485	172420.063	82129.385	351922.671
EPT2919	Positive	377	-	-	unknown	unknown	unknown	115542.755	168829.39	113942.189	101342.373	141689.758	90013.241	1190.433	104414.779	123208.69	178818.783	199465.611	124283.046	211583.381	171141.201	165811.265	184269.892	42605.576	139201.552	152108.377	100913.955	214832.188	100636.717	75336.885	60039.354	37726.531	307291.009	65902.287	115901.577	133609.527	165855.819	211395.538	80156.523	128554.134	204678.065	98315.975	293330.086	183001.16	144929.721	62863.058	135700.623	112379.942	41290.706	102895.717	325571.644	46506.614	119731.909	39877.468	99217.714	127292.762	100942.522	90369.861	67984.725	90511.947	130786.716	141800.114	141145.541	75090.511	129026.221	92685.265	118404.53	113393.177	78631.799	78334.479	124187.939	76362.372	35814.23	108253.511	83399.043
EPT2922	Positive	378.2	-	-	unknown	unknown	unknown	29027.107	187694.833	109746.493	101955.112	19220.655	75906.074	33476.773	157164.591	120930.494	205303.697	150471.331	168089.94	86460.481	182387.79	37666.652	197433.772	145637.388	28013.239	21962.847	215543.801	125204.79	117897.661	247848.769	148032.727	179542.26	71052.195	277520.206	137734.473	24726.372	124093.553	65251.212	209491.067	82530.26	87884.258	85305.358	280014.362	107944.328	36903.13	146214.484	247670.505	193271.14	78434.861	123258.624	188499.561	147082.342	200068.999	198512.621	184396.124	208703.482	88256.202	111387.317	135444.369	80409.14	83433.042	188748.278	292146.724	108170.812	114323.873	259909.938	121672.035	100774.919	141832.653	208838.616	155387.975	186130.656	112399.413	176021.248	52563.213
EPT2923	Positive	378.9	-	-	unknown	unknown	unknown	2851371.944	918672.873	3603521.809	2866712.401	2501322.029	4907613.626	3984036.275	3295996.571	980016.16	5587016.552	2710941.384	814593.692	1177993.414	551487.555	1459943.928	1155283.09	5873002.951	1402636.146	9451358.556	16694013.73	10156530.85	8874701.946	4384014.885	7669480.375	3669707.374	1142526.487	2828119.273	2219388.071	3557745.037	13784851.57	4668631.791	2620151.991	3539681.043	1010107.548	6435464.056	1867147.498	1278270.013	84837.641	7366533.353	5744524.445	15519958.12	2796181.673	7845051.744	10890103.6	2575459.136	13547052.45	3665408.567	8592965.209	1057043.697	2339872.033	5677933.044	6885813.767	6503208.515	12734059.04	2195575.654	3287254.38	4961899.661	2922066.822	1878103.018	2403144.973	19016148.14	9392634.684	1866070.331	6913959.708	1271986.177	5123276.904	4447697.507	3557022.918
EPT2924	Positive	379.2	-	-	unknown	unknown	unknown	1045135.886	160216.477	813904.782	1778048.298	836249.622	868013.09	316113.421	1332647.924	1144312.207	1498031.91	747642.395	1838377.26	1497966.273	1059977.563	1112884.282	1055164.608	1304062.432	1306605.353	1390116.755	1789557.352	862503.563	612230.913	266456.371	881814.097	751322.98	768746.635	606184.084	1952308.034	909122.106	589757.964	867916.814	561570.117	1243331.859	2599703.895	2057610.385	1226015.045	685114.496	491406.081	1380903.852	1030870.591	1136926.7	296935.23	1148435.976	950534.368	2279509.433	661547.206	904150.943	255560.43	1233773.709	1587939.038	1925626.664	1134323.015	1911132.221	3253815.048	579048.916	850190.116	480293.221	1896629.027	307585.964	358009.501	807305.499	682727.669	935525.365	1632387.613	275659.2	1066235.611	858868.078	1364776.622
EPT2925	Positive	380.2	-	-	unknown	unknown	unknown	195077.688	10369.705	347087.092	237923.343	603751.377	212917.311	64155.655	178644.014	111008.414	476071.268	460994.332	404196.148	84260.273	171745.014	80213.102	42030.026	169578.137	494237.413	84648.367	396024.03	309903.724	108858.221	18385.125	204639.664	628104.795	527896.703	132130.402	1177941.374	121353.292	194493.395	552750.496	157740.407	448788.87	385655.467	93156.738	93957.443	106760.758	110152.826	25291.857	200617.767	280219.196	544455.309	632480.351	127099.462	455947.834	870445.584	683195.671	29201.971	1159550.097	167171.856	209940.167	677635.132	744032.174	236098.25	350931.461	398034.359	159119.034	724980.288	186367.563	158177.094	45401.303	374705.042	1040152.788	511369.234	26141.542	96894.248	158365.756	486216.662
